,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_verbose,param_tol,param_random_state,param_penalty,param_multi_class,param_max_iter,param_loss,param_intercept_scaling,param_fit_intercept,param_dual,param_class_weight,param_C,params,split0_test_PPV,split1_test_PPV,split2_test_PPV,mean_test_PPV,std_test_PPV,rank_test_PPV
46,0.01658153533935547,0.004387222724043595,0.0016925334930419922,0.0009249919030777718,0,0.01,42,l2,ovr,1000,hinge,1,False,auto,"{0: 1, 1: 1}",10.0,"{'verbose': 0, 'tol': 0.01, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 10}",56.23471882640587,67.85714285714286,70.92445328031809,65.00543832128893,6.326991841914098,32
47,0.007505098978678386,0.0025524821041352087,0.00233308474222819,0.0004710893848110801,0,0.01,42,l2,ovr,10000,squared_hinge,1,False,auto,"{0: 1, 1: 1}",0.01,"{'verbose': 0, 'tol': 0.01, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 10000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.01}",56.32458233890215,64.51612903225806,70.98522167487685,63.94197768201235,5.998934558993175,68
48,0.007172107696533203,0.0002355384915471027,0.0023381710052490234,0.00046800443594026295,0,0.01,42,l2,ovr,100,hinge,1,True,auto,"{0: 1, 1: 1}",0.1,"{'verbose': 0, 'tol': 0.01, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 100, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.1}",56.65024630541872,68.29268292682927,75.98665925514175,66.97652949579658,7.948727836623436,8
49,0.014171918233235678,0.006563270172122046,0.0023342768351236978,0.0004727752587156595,0,0.0001,42,l1,ovr,10000,squared_hinge,1,True,auto,"{0: 1, 1: 1}",100.0,"{'verbose': 0, 'tol': 0.0001, 'random_state': 42, 'penalty': 'l1', 'multi_class': 'ovr', 'max_iter': 10000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 100}",55.84415584415584,66.07142857142857,73.84535547483135,65.25364663013859,7.371674278998995,19
50,0.022171735763549805,0.005941533131759051,0.002669652303059896,0.0004677177180251049,0,0.0001,42,l2,ovr,1000,hinge,1,False,auto,"{0: 1, 1: 1}",10.0,"{'verbose': 0, 'tol': 0.0001, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 10}",56.23471882640587,67.85714285714286,71.60741111667501,65.23309093340792,6.544420190089054,22
51,0.009000062942504883,0.00355856736094652,0.0019989808400472007,1.0721474936192862e-06,0,0.0001,42,l2,ovr,1000,squared_hinge,1,False,auto,"{0: 1, 1: 1}",0.1,"{'verbose': 0, 'tol': 0.0001, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.1}",56.49038461538461,63.492063492063494,74.63141840366039,64.87128883703616,7.469983205737574,44
52,0.007665554682413737,0.0020548749141907872,0.0026679039001464844,0.00047306107419855414,0,0.001,42,l2,ovr,100,hinge,1,False,auto,"{0: 1, 1: 1}",1.0,"{'verbose': 0, 'tol': 0.001, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 100, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 1}",55.875299760191844,63.1578947368421,73.65424430641822,64.22914626781738,7.29764355466479,58
53,0.00566713015238444,0.001886099571273022,0.002665440241495768,0.00047266286712201297,0,0.01,42,l1,ovr,10000,squared_hinge,1,False,auto,"{0: 1, 1: 1}",1.0,"{'verbose': 0, 'tol': 0.01, 'random_state': 42, 'penalty': 'l1', 'multi_class': 'ovr', 'max_iter': 10000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 1}",56.447688564476884,65.57377049180327,72.90516808830908,64.97554238152975,6.732041083419901,37
54,0.006333669026692708,0.001698740092849307,0.0020012855529785156,1.4037705844764465e-06,0,0.001,42,l2,ovr,1000,hinge,1,True,auto,"{0: 1, 1: 1}",0.01,"{'verbose': 0, 'tol': 0.001, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.01}",55.714285714285715,63.265306122448976,66.7612293144208,61.91360705038517,4.610065690942304,82
55,0.005999167760213216,0.0016339456408049557,0.002001047134399414,1.9466795466607238e-07,0,0.001,42,l1,ovr,1000,squared_hinge,1,False,auto,"{0: 1, 1: 1}",0.01,"{'verbose': 0, 'tol': 0.001, 'random_state': 42, 'penalty': 'l1', 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.01}",51.97889182058047,68.62745098039215,82.14285714285714,67.58306664794326,12.336510986127747,1
